,national,hor_name,hor_num,sex,age,debut,total_first,total_second,total_game,win_rate,total_game_1yr,total_earn,total_earn_1yr
7,한국,우리의행복,036202,수,5,20160925,4,5,16,25,6,227950000,109800000
8,한국,메니뮤직,034170,암,6,20150808,6,6,32,18.8,9,400150000,64000000
9,한국,로켓퀸,036267,암,5,20160618,6,3,19,31.6,6,355550000,132950000
0,한국,클레오,036183,암,5,20170122,1,2,13,7.7,9,59700000,42820000
1,한국,빅토리세븐,038059,거,4,20180429,0,0,2,0,0,0,0
2,한국,사과랑,037928,암,4,20180225,2,0,4,50,4,56000000,56000000
3,한국,아테나브이,039759,암,3,20180721,0,1,2,0,2,17800000,17800000
4,한국,메인레이서,037996,수,4,20180203,0,2,6,0,6,13280000,13280000
5,미국,모아닌,041825,수,7,20180909,1,0,1,100,1,399000000,399000000
6,프랑스,킹말픽,041826,거,6,20180909,0,0,1,0,1,0,0
7,영국,파이트히어로,041827,거,8,20180909,0,1,1,0,1,147000000,147000000
8,미국,츄블리셔스,041822,거,8,20180909,0,0,1,0,1,35000000,35000000
9,미국,와일드듀드,038226,수,9,20160911,0,0,2,0,1,0,0
0,일본,런던타운,040033,수,6,20170910,2,0,2,100,1,1140000000,570000000
1,아일랜드,리븐라이트,041831,거,7,20180909,0,0,1,0,1,0,0
2,아일랜드,포레스트레인저,041832,거,5,20180909,0,0,1,0,1,40000000,40000000
3,미국,막시무스,041830,거,6,20180909,0,0,1,0,1,0,0
4,미국,인노블드프렌드,041828,거,9,20180909,-,-,-,-,-,-,-
5,한국,마하승천,039074,수,3,20180916,0,0,1,0,1,0,0
6,미국,코레미카바요,040114,수,3,20180929,0,0,1,0,1,3750000,3750000
7,미국,하이올드실버,039938,거,4,20170827,1,0,3,33.3,2,37200000,34200000
8,한국,화이트코멧,039390,수,3,20181006,0,0,1,0,1,0,0
9,미국,장산세븐,039852,거,4,20180826,0,0,2,0,2,0,0
0,한국,마이티와,034962,수,5,20161203,1,2,17,5.9,3,60540000,20400000
1,한국,신돌격,035059,거,5,20170312,3,4,14,21.4,7,160050000,41250000
2,한국,베스트왕자,039329,거,3,20180728,0,0,1,0,1,0,0
3,한국,타미나,037744,암,4,20180422,0,0,4,0,4,1600000,1600000
4,미국,글로벌보스,041749,수,3,20181027,0,0,1,0,1,0,0
5,미국,극기상진,040107,수,3,20180818,1,0,3,33.3,3,43950000,43950000
6,한국,알리바바퀸,039441,암,3,20181103,0,0,1,0,1,0,0
7,한국,엘카,037633,수,4,20180311,4,1,9,44.4,4,152700000,65100000
8,호주,금아래피드,036447,거,5,20160515,3,3,14,21.4,3,186900000,0
9,한국,친친짠,033240,거,6,20151003,5,2,26,19.2,4,202000000,9750000
0,한국,킹오브선데이,039196,수,3,20181007,1,0,2,50,2,36600000,36600000
1,한국,굿마운트,036898,수,4,20181007,0,0,1,0,1,0,0
2,미국,갤럽컬린,041600,거,3,20180901,0,0,3,0,3,0,0
3,한국,백산메니퀸,038504,암,3,20180721,2,0,5,40,5,57000000,57000000
4,미국,왕벚꽃,041598,거,3,20180825,3,1,4,75,4,263700000,263700000
5,미국,막지마,039866,수,4,20170729,0,2,15,0,4,63900000,6750000
6,한국,해샘찬,038688,암,3,20180812,0,0,3,0,3,6000000,6000000
7,미국,돌콩,038099,수,5,20160827,6,3,11,54.5,3,754300000,335500000
8,한국,사나래,038547,암,3,20181215,0,0,1,0,1,0,0
9,한국,메니스탠드,039376,암,3,20181117,0,0,2,0,2,3000000,3000000
0,한국,제이콥,039010,거,3,20180714,1,0,5,20,5,41400000,41400000
1,한국,승리용병,038796,수,3,20181222,0,0,1,0,1,0,0
2,한국,프린스오브선,036857,거,4,20180422,2,0,8,25,5,47200000,24400000
3,한국,행운머니,035963,암,5,20160731,3,2,22,13.6,4,155950000,22750000
4,한국,돌아온아침해,036891,수,4,20170903,4,2,13,30.8,5,177200000,102000000
5,한국,베스트로드,031692,거,7,20150322,5,4,28,17.9,5,280150000,18900000
6,미국,포르티오르,041587,거,3,20180728,0,0,6,0,6,0,0
7,한국,리치여장군,035094,암,5,20170212,5,0,10,50,1,177450000,0
8,미국,대일신화,034804,수,6,20150726,4,3,28,14.3,4,333300000,108600000
9,한국,대마지풍,039463,수,3,20190113,0,0,1,0,1,0,0
0,호주,골드해머,041575,수,3,20180909,0,1,5,0,5,51600000,51600000
1,미국,화이팅랭퍼,041532,수,3,20181021,0,2,4,0,4,31950000,31950000
2,한국,원더풀잭팟,036947,수,4,20170617,6,1,15,40,5,317090000,151950000
3,한국,서핑포인트,037204,암,4,20180311,2,1,11,18.2,5,56080000,36480000
4,한국,원더풀워리어,039004,암,3,20181110,0,0,2,0,2,0,0
5,미국,골든블랙,040119,거,4,20180225,1,2,11,9.1,6,88050000,21750000
6,한국,사이보그,039353,암,3,20181208,0,0,2,0,2,0,0
7,미국,프린스조이,039993,거,4,20171028,0,0,12,0,5,7200000,4800000
8,한국,검홍,039399,암,3,20181013,0,1,4,0,4,24400000,24400000
9,한국,골드뮤직,033314,거,6,20151213,6,7,27,22.2,4,429600000,23100000
0,호주,크레이지팩터,041574,수,3,20180630,1,0,8,12.5,7,49800000,42000000
1,미국,마이티씽,039977,수,4,20170917,6,1,13,46.2,4,329150000,51500000
2,한국,키스인더파크,039218,암,3,20181215,0,0,2,0,2,0,0
3,미국,스피드위너,041738,수,3,20181021,1,2,4,25,4,74850000,74850000
4,한국,달려라광산,037838,암,4,20180203,1,0,7,14.3,6,18800000,18800000
5,미국,캡틴삭스,041728,수,3,20190106,0,0,2,0,2,11550000,11550000
6,한국,마초브레시,039198,암,3,20181209,0,0,3,0,3,0,0
7,한국,페네트로,037307,거,4,20170820,4,4,13,30.8,7,244700000,158700000
8,한국,원더케이,039263,수,3,20190216,0,0,1,0,1,0,0
9,미국,아르폰스,041754,수,3,20180929,0,0,5,0,5,2400000,2400000
0,미국,플래시제트,041722,수,3,20180929,0,1,5,0,5,32550000,32550000
1,한국,불운비,039237,수,3,20180714,1,1,8,12.5,8,38800000,38800000
2,한국,이천도자기,038979,거,3,20181216,0,0,2,0,2,0,0
3,한국,하나미치,039312,수,3,20180812,0,2,6,0,6,10080000,10080000
4,한국,파이팅히어로,039162,거,3,20181027,1,0,5,20,5,41400000,41400000
5,미국,싱싱메리,041723,암,3,20181027,1,0,3,33.3,3,46950000,46950000
6,미국,매지컬초이스,039945,수,4,20181111,1,1,4,25,4,60300000,60300000
7,한국,울트라챔피언,038648,거,3,20180623,3,0,9,33.3,8,73680000,73680000
8,한국,굴참나무숲,037453,암,4,20180120,3,0,8,37.5,6,87800000,63000000
9,한국,원더풀브러시,039002,수,3,20181027,0,0,5,0,5,12600000,12600000
0,한국,히트더페이스,038829,거,3,20181104,0,0,4,0,4,3200000,3200000
1,한국,패밀리호프,039761,암,3,20181117,0,0,4,0,4,0,0
2,한국,파레시아,039011,수,3,20180616,1,1,8,12.5,7,19920000,19920000
3,한국,달과구름,040105,거,3,20180623,1,1,6,16.7,5,48200000,48200000
4,미국,다비키,040014,거,4,20180310,0,1,8,0,4,25800000,10800000
5,한국,타우러스,037863,수,4,20180701,2,2,7,28.6,6,58680000,50280000
6,한국,위드프렌드십,037383,거,4,20171015,2,2,14,14.3,6,124100000,69100000
7,한국,레이디다이아,039137,암,3,20181103,0,1,5,0,5,15720000,15720000
8,미국,말리부불패,039935,수,4,20180203,4,3,12,33.3,7,261000000,190950000
9,한국,호스캡틴,039146,수,3,20190126,0,0,2,0,2,0,0
0,한국,금빛장인,039476,수,3,20181021,2,0,3,66.7,3,60600000,60600000
1,한국,속보태자,035032,거,5,20161105,1,1,28,3.6,6,77600000,0
2,미국,피닉스울프,041654,암,3,20181013,0,2,6,0,6,49050000,49050000
3,한국,천년바이킹,038503,암,3,20180825,2,2,4,50,4,93600000,93600000
4,한국,센터폴,039511,암,3,20190105,1,0,3,33.3,3,24800000,24800000
5,한국,무도,039629,수,3,20181117,0,2,4,0,4,19200000,19200000
6,미국,천행,034863,거,6,20150531,4,3,40,10,8,257250000,91500000
7,한국,통합시대,037723,암,4,20171224,0,0,7,0,6,7600000,2400000
8,한국,러브레이스,039384,암,3,20190106,1,0,3,33.3,3,22800000,22800000
9,한국,아워사이먼,039377,암,3,20181215,0,0,2,0,2,1600000,1600000
0,한국,사려니선더,036958,수,4,20170826,2,0,12,16.7,4,49820000,0
1,한국,비평,039764,수,3,20180616,1,4,6,16.7,5,87150000,71400000
2,한국,글로벌뉴스,037712,수,4,20171203,4,2,11,36.4,5,170800000,73200000
3,미국,우승특기,039968,수,4,20171104,1,0,10,10,6,48750000,40950000
4,미국,베스트군함,040074,수,3,20181103,0,1,5,0,5,12600000,12600000
5,한국,캠핑매니아,038492,암,3,20180930,0,0,5,0,5,960000,960000
6,한국,송암준,037159,암,4,20180225,0,2,10,0,6,18800000,8400000
7,한국,아즈위스톤,039035,수,3,20181215,0,0,3,0,3,0,0
8,한국,농본대로,037062,거,4,20170730,6,1,17,35.3,6,216460000,4500000
9,한국,기븐위켄드,039701,거,3,20180826,2,0,7,28.6,7,38080000,38080000
0,호주,파이널에센스,040071,암,3,20180415,0,0,8,0,7,18600000,18600000
1,미국,파노라마쇼,039936,거,4,20171202,5,1,10,50,7,343750000,293200000
2,미국,천지가,036556,거,6,20160924,8,0,19,42.1,5,480650000,230400000
3,한국,천지스톰,034254,수,6,20150919,9,3,23,39.1,5,865050000,0
4,한국,비바킹,038762,거,3,20181201,0,0,2,0,2,0,0
5,한국,블레이드스톰,038581,거,3,20181021,0,0,4,0,4,17600000,17600000
6,미국,프로마테우스,036504,거,6,20150823,2,3,29,6.9,6,152350000,42750000
7,미국,투고윈,039865,암,4,20170827,1,4,11,9.1,5,118050000,68550000
8,한국,그린사랑,038689,암,3,20181014,1,2,6,16.7,6,57600000,57600000
9,한국,속보왕위,037701,암,4,20180113,1,1,17,5.9,11,36160000,31120000
0,한국,정상여신,039526,암,3,20180811,2,1,6,33.3,6,56400000,56400000
1,한국,온누리알바,035665,거,5,20170513,1,2,18,5.6,7,48140000,22000000
2,한국,라온시리우스,037380,거,4,20171125,3,1,14,21.4,9,121230000,89750000
3,한국,드림채트,038898,암,3,20190324,0,0,1,0,1,5200000,5200000
4,한국,대카인,037128,수,4,20170715,0,4,16,0,8,43840000,27040000
5,미국,원더풀인디언,040118,거,3,20181209,0,0,4,0,4,6150000,6150000
6,한국,질풍같이,037329,수,4,20181117,2,0,5,40,5,36480000,36480000
7,미국,금석돌파,041752,거,3,20181006,2,0,6,33.3,6,80550000,80550000
8,한국,적광,039581,수,3,20190126,0,0,2,0,2,1600000,1600000
9,미국,선더블레이드,041586,거,3,20181006,2,2,6,33.3,6,130500000,130500000
0,한국,스페셜위너,037251,수,4,20171209,3,2,18,16.7,9,124550000,104950000
1,미국,아이비에스마린,039868,수,4,20170924,3,0,10,30,3,132450000,0
2,한국,최강캠프,038531,암,3,20190330,0,0,1,0,1,0,0
3,한국,컴플리트쇼크,038649,암,3,20190223,0,0,1,0,1,0,0
4,한국,아쿠아스톰,036923,수,4,20171015,2,1,11,18.2,4,54480000,39680000
5,한국,클래식댄서,038915,암,3,20190331,0,0,1,0,1,0,0
6,한국,조이오브킹,039370,거,3,20190303,0,0,2,0,2,0,0
7,한국,야호스카이캣,032403,거,7,20141129,7,7,34,20.6,5,765800000,168000000
8,미국,청수여걸,040003,암,4,20170930,2,3,9,22.2,2,400800000,52500000
9,한국,그린레이저,039169,암,3,20190202,0,0,2,0,2,0,0
0,한국,매직로드,037756,암,4,20180331,3,2,10,30,6,123300000,65550000
1,한국,베스트채플,037527,암,4,20171223,2,2,13,15.4,8,70480000,39000000
2,한국,위너브라운,038640,수,3,20180902,3,1,6,50,6,104000000,104000000
3,한국,럭키루키,037201,수,4,20171217,5,1,13,38.5,9,203650000,164250000
4,한국,선샤인레이디,039407,암,3,20181216,0,0,3,0,3,2000000,2000000
5,한국,퀸오브골드,038449,암,3,20190406,0,0,1,0,1,0,0
6,미국,말리지마,039790,수,4,20180310,0,0,9,0,7,18600000,18600000
7,한국,코인블레이드,039624,수,3,20190407,0,0,1,0,1,5200000,5200000
8,한국,정성홀리데이,039524,거,3,20190302,0,0,2,0,2,0,0
9,한국,논스톱위닝,038756,거,3,20190203,0,0,2,0,2,5200000,5200000
0,한국,종다리낭랑,040049,암,3,20190302,0,0,2,0,2,0,0
1,한국,아레스선더,037309,수,4,20170916,1,0,19,5.3,9,39280000,21600000
2,한국,곤설,032494,거,7,20150516,1,3,50,2,11,88800000,28400000
3,한국,한일달빛,036986,수,4,20180113,1,3,12,8.3,8,54800000,42800000
4,한국,소비뇽,036987,암,4,20170813,2,0,14,14.3,4,66300000,0
5,미국,그레이트리,041756,거,3,20180929,0,0,6,0,6,4800000,4800000
6,미국,오케이연답,038146,암,5,20160924,2,2,16,12.5,3,163400000,23100000
7,한국,메니타운십,039578,암,3,20190120,0,0,3,0,3,0,0
8,한국,대용왕,038604,수,3,20181006,0,0,7,0,7,15800000,15800000
9,한국,대성하늘,038674,암,3,20180930,1,0,4,25,4,16800000,16800000
0,한국,솔리드,039128,암,3,20190203,0,1,3,0,3,13600000,13600000
1,미국,해내마,040053,거,4,20180113,0,0,9,0,3,15600000,0
2,한국,장산엑스,039335,거,3,20181124,0,0,3,0,3,7200000,7200000
3,미국,웰니스케이,040016,거,4,20171014,2,0,7,28.6,5,71400000,71400000
4,미국,리처드오브뉴스테,040001,수,4,20170930,0,2,9,0,5,38550000,2400000
5,한국,봄비스킹,035200,거,5,20161211,1,3,21,4.8,7,70880000,15000000
6,한국,매치퀸,038714,암,3,20181110,4,0,6,66.7,6,133950000,133950000
7,미국,메디치글로리,041800,수,3,20180929,4,0,5,80,5,205200000,205200000
8,한국,히비키,035398,거,5,20170416,4,4,19,21.1,7,201100000,63000000
9,한국,강성대국,034049,수,6,20150607,7,4,34,20.6,8,415300000,44500000
0,미국,플라잉챔프,038141,암,5,20161126,4,4,18,22.2,7,319050000,149100000
1,한국,최고여왕,038729,암,3,20190127,0,0,4,0,4,0,0
2,한국,갤럭시피스,038901,암,3,20181222,1,0,4,25,4,29600000,29600000
3,한국,한양공주,036991,암,4,20180128,1,3,16,6.3,11,65000000,41400000
4,한국,거센마풍,037780,암,4,20171022,3,3,13,23.1,6,164050000,61500000
5,한국,런닝스톰,037164,수,4,20171105,5,3,17,29.4,9,281350000,109800000
6,한국,새벽이,035344,거,5,20170205,4,4,14,28.6,5,194100000,96300000
7,한국,스펙터퀸,039478,암,3,20190224,0,0,2,0,2,0,0
8,한국,라비에벨,039623,수,3,20181013,0,1,6,0,6,10800000,10800000
9,한국,더조은내일,038900,암,3,20180721,1,0,11,9.1,11,34200000,34200000
0,한국,어치브,036841,암,4,20190119,1,0,2,50,2,18880000,18880000
1,한국,스피드황룡,036946,거,4,20171216,3,0,14,21.4,9,92080000,89680000
2,한국,함박미소,037842,수,4,20180303,2,2,11,18.2,7,109000000,70600000
3,한국,탑럭,038784,거,3,20180812,2,1,7,28.6,7,51040000,51040000
4,한국,럭키봉성,039619,암,3,20190303,2,0,3,66.7,3,45600000,45600000
5,한국,흥깨비,039294,암,3,20180915,1,0,7,14.3,7,44400000,44400000
6,한국,기븐러너,039306,수,3,20181208,1,0,5,20,5,13680000,13680000
7,호주,우먼볼트,038376,암,4,20180519,1,2,9,11.1,6,75450000,53100000
8,미국,오더파지빌리티스,039967,거,4,20170910,1,2,8,12.5,6,72450000,38250000
9,미국,로드위너,039894,수,4,20170930,7,1,12,58.3,7,480500000,354800000
0,한국,백두거포,038475,거,3,20180623,0,0,8,0,7,4320000,4320000
1,미국,비드타운,038015,수,5,20160813,2,1,13,15.4,5,81000000,68400000
2,미국,바다치프,038372,거,4,20170701,1,0,14,7.1,5,43350000,0
3,미국,땡큐찰리,041591,거,3,20180728,4,0,9,44.4,9,196500000,196500000
4,미국,굿헤니,038014,수,5,20161217,3,1,16,18.8,3,155400000,3600000
5,미국,파크삭스,039963,수,4,20171104,2,4,17,11.8,9,185250000,62400000
6,한국,이길래오,039309,암,3,20190223,0,0,3,0,3,1600000,1600000
7,한국,라온댄서,039591,암,3,20181110,0,0,2,0,2,2000000,2000000
8,한국,윈블레이드,038588,암,3,20190317,0,0,2,0,2,0,0
9,한국,골든제이,039602,암,3,20190202,0,0,3,0,3,7200000,7200000
0,미국,프리엠비전,041739,수,3,20180929,0,0,8,0,8,16200000,16200000
1,아일랜드,피엔에스초록,041775,암,3,20190324,0,0,1,0,1,0,0
2,미국,가온질주,040217,거,3,20180825,0,0,3,0,3,0,0
3,한국,라온케빈,038517,거,3,20181104,2,0,5,40,5,57000000,57000000
4,한국,골드시나,035768,암,5,20161127,2,3,20,10,8,77600000,0
5,한국,블랙퓨펄,039679,암,3,20181117,1,0,5,20,5,24400000,24400000
6,한국,베티나,036785,암,4,20170930,1,2,12,8.3,7,40940000,29680000
7,한국,스위트록,035830,암,5,20161225,4,1,20,20,7,142650000,22500000
8,한국,황금주머니,037697,거,4,20171021,2,2,15,13.3,8,101420000,82000000
9,한국,무패함성,039373,암,3,20181208,0,0,4,0,4,0,0
0,한국,최강러너,039319,수,3,20190303,0,0,2,0,2,0,0
1,한국,강토마,037703,거,4,20180113,8,3,15,53.3,9,406700000,275750000
2,미국,흥짱,041594,거,3,20180708,1,0,8,12.5,7,48000000,48000000
3,미국,팔라스테이,041671,수,3,20180909,0,0,8,0,8,6000000,6000000
4,미국,마이티엠,041759,수,3,20181216,0,1,5,0,5,31950000,31950000
5,한국,호스퀸,039374,암,3,20181110,1,3,6,16.7,6,55200000,55200000
6,한국,금아인빈서블,039155,수,3,20190127,1,0,2,50,2,13680000,13680000
7,한국,카론블레이드,038694,암,3,20181110,2,3,6,33.3,6,106200000,106200000
8,한국,뭉치,038981,암,3,20181216,2,0,5,40,5,67200000,67200000
9,한국,머니포켓,038764,암,3,20181013,2,0,6,33.3,6,64800000,64800000
0,한국,프리모,037266,암,4,20170909,2,5,17,11.8,8,149050000,91450000
1,한국,이스트킹덤,037678,수,4,20171029,2,2,12,16.7,6,93400000,41800000
2,한국,브랜던,034940,수,5,20170506,1,5,10,10,5,73500000,36600000
3,한국,에이스샤인,039332,수,3,20181117,0,0,6,0,6,4000000,4000000
4,미국,킹즈워리어,038046,수,5,20161126,2,3,19,10.5,8,162300000,19800000
5,미국,러브잇,039983,암,4,20171022,0,2,16,0,7,89250000,23250000
6,한국,로드우먼,037601,암,4,20171223,0,2,11,0,6,22960000,19600000
7,한국,금아매저스티,039152,수,3,20181125,0,1,5,0,5,9120000,9120000
8,한국,한센블레이드,039439,수,3,20190406,0,0,2,0,2,2000000,2000000
9,한국,마성질주,038755,수,3,20190105,0,0,2,0,2,1600000,1600000
0,한국,정상드림,038800,거,3,20181124,0,2,3,0,3,13440000,13440000
1,한국,백스핀,038942,암,3,20190127,0,0,3,0,3,1600000,1600000
2,한국,최고비상,036949,거,4,20171001,1,0,19,5.3,10,22640000,19840000
3,한국,챔프케이,038902,수,3,20180819,1,0,7,14.3,7,34600000,34600000
4,한국,송암공주,037112,암,4,20180310,0,2,13,0,8,26240000,8640000
5,한국,달려라라온,037505,수,4,20171118,0,1,15,0,11,32320000,16320000
6,한국,챔프퀸,038907,암,3,20181020,0,0,3,0,3,0,0
7,한국,완승무패,036752,거,4,20171224,0,0,5,0,3,3120000,3120000
8,한국,라온제임스,038516,거,3,20180623,2,1,11,18.2,10,54080000,54080000
9,한국,브릴리언트,037184,수,4,20170903,3,1,20,15,11,131200000,73800000
0,한국,원더풀럭키,036747,수,4,20170722,3,2,23,13,11,121960000,67800000
1,미국,서울엄지,039988,수,4,20171015,1,1,17,5.9,8,69150000,34200000
2,미국,장산베어스,038247,거,4,20171202,1,2,13,7.7,8,75900000,53550000
3,한국,정상스타,039620,암,3,20190127,0,1,4,0,4,12240000,12240000
4,한국,스톰포스,039638,암,3,20180902,0,0,4,0,4,14000000,14000000
5,한국,상감청자,038668,거,3,20181216,0,0,4,0,4,5160000,5160000
6,한국,대싱카누,039757,암,3,20181021,0,0,6,0,6,0,0
7,한국,싱그러운타임,038579,암,3,20190119,1,1,4,25,4,41000000,41000000
8,한국,천은짱,038459,암,3,20181208,0,0,7,0,7,4080000,4080000
9,한국,빅클래식,039520,암,3,20190113,1,0,3,33.3,3,28960000,28960000
0,미국,황표마,041746,수,3,20190113,1,0,4,25,4,34200000,34200000
1,미국,글라디아토레에이,041758,수,3,20181110,0,0,5,0,5,12150000,12150000
2,한국,케이엔블루,037804,거,4,20170827,7,5,16,43.8,7,338710000,240150000
3,한국,라이언록,035828,수,5,20161127,6,1,17,35.3,8,274000000,89000000
4,미국,미소왕자,036495,거,6,20151025,4,2,24,16.7,6,335450000,14300000
5,한국,청수빅이어,038667,암,3,20190511,0,1,1,0,1,5040000,5040000
6,한국,센토사,039195,암,3,20180826,0,1,7,0,7,32320000,32320000
7,한국,스피드플라잉,038891,암,3,20181110,0,0,3,0,3,0,0
8,한국,블랙재퍼,038478,암,3,20180812,2,1,7,28.6,7,103500000,103500000
9,한국,시티스타,034273,거,6,20160220,9,5,20,45,6,664600000,231700000
0,미국,어나더스마트원,038138,거,5,20161001,6,4,21,28.6,5,450150000,74200000
1,한국,상감마마,031704,거,7,20140920,10,2,34,29.4,8,540000000,171200000
2,한국,로드힐스톰,039225,수,3,20181020,0,0,7,0,7,6400000,6400000
3,한국,슈퍼위크앤드,037469,거,4,20190511,0,0,1,0,1,0,0
4,한국,깨우침,039426,수,3,20181201,0,0,5,0,5,3600000,3600000
5,한국,칸에이스,039147,거,3,20190309,0,1,3,0,3,8400000,8400000
6,한국,정조의꿈,039093,거,3,20190303,0,1,3,0,3,10000000,10000000
7,한국,눈빛언약,039092,수,3,20190331,0,0,2,0,2,5200000,5200000
8,한국,골든앵글,038836,수,3,20190413,0,1,2,0,2,8400000,8400000
9,한국,플래티넘유로,038763,거,3,20190330,2,0,2,100,2,45600000,45600000
0,한국,바람킹,037143,수,4,20171029,2,1,18,11.1,10,64480000,35200000
1,한국,가즈아,038623,수,3,20180728,1,0,11,9.1,11,38600000,38600000
2,한국,킹포세,036874,수,4,20170910,3,2,18,16.7,9,147930000,103050000
3,한국,아르고멜로디,035685,암,5,20161210,3,6,26,11.5,9,202450000,48750000
4,한국,선더마린,037331,수,4,20171105,4,2,16,25,6,156030000,15750000
5,한국,대장박,036245,수,5,20160731,4,3,25,16,4,216550000,0
